id_especie,nombre_cientifico,nombre_comun,familia,tipo,descripcion,respuestas_cuestionario
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Coral laminar sin columela. Forma hojas onduladas y circulares. Presenta blanquecino y textura áspera.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Es como parece una hoja y es color marrón.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Coral laminar sin columela. Forma hojas onduladas y circulares. Presenta blanquecino y como una roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Coral laminar sin columela. Forma hojas onduladas y circulares. Presenta color amarillento y liso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Coral laminar sin columela. Forma hojas onduladas y circulares. Presenta color tierra y textura áspera.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,"como una tortilla, color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Coral laminar sin columela. Forma hojas onduladas y circulares. Presenta color café y superficie uniforme.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,Uno forma de disco folioso que está colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,"como papel, amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
leptoseris_cucullata,Leptoseris cucullata,Coral Hoja,Agariciidae,Escleractinio,"Es un coral crecimiento en placas, colonias densas, de color color marrón claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""laminar"", ""p20"": ""colinas"", ""p22"": ""sin""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color amarillento y superficie rugosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"roca redonda, pequeñas copas, color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Especie crecimiento macizo, presenta pequeños hoyos, tonalidad verdoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Estaba buceando y vi esférica con con hoyitos pequeños, color piedra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Coral de tipo como una bola, superficie coralitos en forma de copa, esponjoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta crema y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta gris y esqueleto calcáreo.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Colonia como un domo con como panal característica, gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Forma: como una bola. Textura: pequeños hoyos. Tono: color café claro.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Es como forma redonda, tiene como una colmena y es crema.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta como arena y poroso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"redonda, pequeñas copas, beige.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Estaba buceando y vi esférico con agujeritos, color arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Es como como un domo, tiene como una esponja y es color piedra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color arena y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Coral de tipo coral masivo, superficie como panal, esqueleto calcáreo.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Colonia montículo rocoso con puntitos característica, amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Tipo: roca coralina. Superficie: como una colmena. Color: gris.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Estaba buceando y vi bloque compacto con pequeñas copas, color piedra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta crema y textura áspera.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta crema y superficie irregular.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta marrón y superficie rugosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Es como redonda, tiene como poros y es color arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Forma: forma de roca. Textura: pequeños hoyos. Tono: crema.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Especie parece una piedra grande, presenta como una esponja, tonalidad como arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Es un coral crecimiento macizo, superficie uniforme, con coralitos en forma de copa de color color café claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color grisáceo y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"bloque compacto, pequeños hoyos, tonalidad verdosa.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Parece esférico con con hoyitos pequeños, verdoso.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color marrón claro y duro como roca.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Encontré esto: forma redonda, se ve pequeños hoyos, color café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Forma: forma de domo. Textura: como panal. Tono: color marrón.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Uno redondo que está superficie porosa, con pequeñas copas.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"forma redonda, superficie con copas, color marrón.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Colonia redondo con como poros característica, crema.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Parece como un domo con con poros, crema.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Coral de tipo esférica, superficie hoyuelos, superficie porosa.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color arena y poroso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Vi un coral bloque compacto, tiene aberturas circulares, parece color arena.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color arena y superficie rugosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Encontré esto: forma de roca, se ve como una esponja, color café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Como como una bola pero con con poros, como esponja, color café claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Parece como una bola con como panal, color tierra.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"como un montículo con pinta de hoyuelos, tono color amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta como arena y liso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta crema y áspero al tacto.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Encontré esto: parece una roca, se ve puntitos, color marrón.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Especie bloque compacto, presenta con agujeros, tonalidad color café.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes. Presenta color piedra y superficie irregular.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,Coral masivo o incrustante con coralitos profundos de 1.2-1.5 mm. Muy común en arrecifes.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_astreoides,Porites astreoides,Coral de Dedo,Poritidae,Escleractinio,"Coral de tipo bloque compacto, superficie con poros, duro como roca.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""no"", ""p19"": ""masiva"", ""p30"": ""copas"", ""p48"": ""menor_1"", ""p49"": ""poroso"", ""p50"": ""12"", ""p51"": ""1_2_1_5""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,"Parece ramas coralinas, crema.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Tipo: ramas. Color: beige.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta como arena y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta beige y esponjoso.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta color marrón y textura áspera.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta color tierra y superficie rugosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,"Es un coral parece un arbusto, superficie porosa, de color gris.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,"Especie crecimiento arbustivo, tonalidad blanquecino.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta marrón y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,"Como brazos que salen, colonias densas, amarillento.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta color café claro y esqueleto calcáreo.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Tipo: como dedos que salen. Color: tonalidad verdosa.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta verdoso y colonias densas.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,"Es un coral ramas como cuernos, áspero al tacto, de color color café claro.","{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
porites_divaricata,Porites divaricata,Coral de Dedo Delgado,Poritidae,Escleractinio,Coral ramificado con ramas de menos de 6 mm de diámetro. Colonias densas. Presenta color café claro y áspero al tacto.,"{""p1"": ""s"", ""p4"": ""colonial"", ""p6"": ""ramificado"", ""p7"": ""toda"", ""p10"": ""conicas"", ""p14"": ""mas_10"", ""p17"": ""finas""}"
